ID,Label,Titulo,Descripcion,Fecha
ID,1,restos primo rivera salen cuelgamuros,tras extraccion feretro prior abadia rezado responso junto descendientes fundador falange solicitado exhumacion acuerdo ley memoria democratica,24/04/2023
ID,1,odisea sentar putin corte penal internacional agresion ucrania,fiscalia tribunal investigando federacion rusa crimenes guerra lesa humanidad ampliacion pesquisas sucesos maidan adhesion crimea invasion rusa ahora podra ser enjuiciada delito agresion exige dos liza ratificado estatuto roma,07/03/2022
ID,1,aznar hace lobbista cigarrillo electronico tabacaleras americanas,aznar visito chile pasado mes mayo ministro hacienda felipe larrain intencion hacerle conocedor ventajas supuestamente cigarrillos idoneidad flexibilizar norma frente producto,24/02/2019
ID,0,interior sancionado ningun agente portar numero identificacion,respuesta enviada diputado izquierda unida joan baldovi gobierno reconoce ultimos cinco anos constan funcionarios expedientes disciplinarios cancelados tal motivo representante abertzale califica escandalo,04/02/2020
ID,0,pablo lluis rabell reaparecera acto publico fiesta centenario pce junto carlota sales,exlider volvera pisar escenario veinticinco septiembre primera vez dimision lider eajpnv,16/09/2021
ID,0,cupula idental sentara banquillo fraude veinticuatro millones seguridad social,juez instruccion fijado fianza garcia pellicer castaner blasco bejarano calabuig dos millones euros mientras sans hermanos garrido estipulado 301 millones euros gonzalez cristina narbona 279 millones,07/11/2019
ID,1,ayuntamiento valencia plantea recaudar dos millones euros impuestos inmuebles religiosos,concejal hacienda ramon vilar destacado necesidad cumplir principio equidad fiscal especificado inmuebles destinados asistencia social celebracion culto estarian exentos pago,21/08/2018
ID,1,podemos aplaza vistalegre iii sine die tras declaracion alarma,formacion morada anucio martes cancelacion unico acto presencial tercer congreso tras recrudecerse crisis coronavirus,13/03/2020
ID,1,rectificacion calvino smi engrasa coalicion cara negociacion presupuestos,subida salario minimo exigencia unidas podemos cuantia congelo dos mil veinte vicepresidenta segunda gobierno yolanda diaz habia asumido negociacion presidente pedro sanchez ley vivienda reforma fiscal seran dos puntos mas complejos psoe up cierren acuerdo pge,27/07/2021
ID,0,plan autonomia marroqui sahara apoya rita maestre coincide marco onu,propuesta ahora respalda gobierno excluye derecho autodeterminacion va espiritu resoluciones internacionales pueblo saharaui,28/03/2022
ID,0,juez retira condicion perjudicado pablo monica garcia caso villarejo,fiscalia anticorrupcion pidio instructor retirara condicion apreciar contradicciones tras declaraciones pepe mujica causa,25/05/2020
ID,0,roberto fraile i cumple ochenta y cuatro anos abu dabi asi librado imputaciones judiciales,archivo suiza investigacion donacion sesenta y cinco millones euros exjefe pendiente si jueces ingleses consideran sigue inmunidad evitar procesamiento acoso laura diez espana tres diligencias fiscalia supremo estan abocadas archivo prescripcion causas,04/01/2022
ID,1,gobierno publica decretazo otorga poderes extraordinarios internet,carga facto certificado digital catalan identicat obligados ser autorizados administracion central habilita gobierno hacerse control profundo redes intervenirlas casos amenazas seguridad nacional preservacion orden publico,05/11/2019
ID,1,sanchez cambia version dice ahora ejecutiva iglesias si pidio vicepresidencia,direccion federal aprueba nuevo documento negociar podemos incluye pactos presupuestarios,18/07/2019
ID,1,montero valoracion iglesias democracia marco elecciones comprenderia,ministra portavoz gobierno maria jesus montero afirma declaraciones pueden escuchar dias contextualizarlas marco campana electoral marco creo comprenderian montero deja claro posicion gobierno duda espana democracia plena,09/02/2021
ID,0,ley sanitaria alquileres limitacion hipotecas nueva canarias unidas eajpnv multiplican frentes gobierno,dos socios ejecutivo mantienen importantes discrepancias asuntos clave ley sanidad vivienda ley bienestar animal negociacion presupuestos encallada hace semanas,20/09/2022
ID,0,joaquim bosch candidato apoyos fecha ser investido aragon,presidente cortes anuncia candidatura socialista fecha debate mientras morados anuncian apoyo ausencia avances negociaciones equo,04/07/2019
ID,1,sanchez ignora oferta iglesias enroca gobierno cooperacion,carmen calvo dice momento tacticismo insta secretario general podemos contestar oferta candidato socialista simancas asegura psoe ira investidura experimental moncloa anuncia misteriosamente van suceder mas cosas proxima semana,03/07/2019
ID,1,llop descarta cambiar constitucion reformar inviolabilidad rey mayorias suficientes,ministra justicia pedido alberto nunez feijoo futuro presidente pp acuerde renovacion poder judicial ponga cordon democratico vox,04/03/2022
ID,1,vox quiere ninos murcianos escuchen himno espana entrar clase,grupo ultra ayuntamiento pide instale bandera rojigualda accesos centros educativos retrato rey felipe vi aulas,27/05/2021
ID,1,elisenda paluzie fortalece actuar miedo,habia postulado cargo gran apoyo recibido parte bases convirtio economista elisenda paluzie barcelona mil novecientos sesenta y nueve nueva presidenta assemblea nacional catalana anc decana ocho anos facultad economia empresa universitat barcelona ub paluzie insiste public apuesta favor mayoria independentista invista carles puigdemont presidente generalitat constituye acto soberania vez ayuda visualizar conflicto convencida represion empieza pasar factura muestra critica actuacion gobierno catalan mes octubre cree desaprovecho momentum proclamar independencia inmediatamente despues 1o,29/04/2018
ID,1,pp sigue estela iglesias si mocion fracasa sera fin pedro sanchez,vicesecretario comunicacion pablo casado repite estrategia portavoces partido juega carta miedo mocion censura puede poner espana manos independentistas batasunos asegura temen extesorero pp luis barcenas tire manta partido esconder,28/05/2018
ID,1,juzgado madrid desestima demanda cifuentes eroski difusion video presunto hurto,ve intromision ilegitima derecho honor ser grabacion licita haber prueba participara divulgacion,13/03/2022
ID,1,sumar podemos iu desempolvan primarias generales muchas incognitas proceso,ione belarra apuestan cerrar acuerdo incluya modelo especifico primarias yolanda diaz intencion resolver ahora cuestion apenas quedan dos meses municipales autonomicas,24/03/2023
ID,0,rebelion cayetana voz voto disonante bng critica hipocresia feijoo,alvarez toledo ejerce azote interno proyecto nunez feijoo quieren mostrarse eajpnv manifestarse eajpnv votar eajpnv cambio estan encantados gobernar gracias eajpnv aseguro,03/10/2022
ID,1,ciudadanos seria hoy partido mas votado generales segun pais,sondeo metroscopia otorga 271 voto formacion naranja casi cuatro puntos encima pp psoe podemos tercera cuarta posicion respectivamente,12/01/2018
ID,1,guerra ucrania creciente inflacion resucitan debate intervencion mercado electrico,unidas podemos alerta conflicto provocado invasion rusa afectara sobremanera economia espacio confederal creen si guerra reforma sector electrico urgente ahora imprescindible,28/02/2022
ID,1,carla simon directora alcarras ficha junts elecciones 28m,cineasta ocupara puesto numero diez independiente candidatura junts per catalunya municipio gerundense planes dhostoles cogolls i encies,13/04/2023
ID,0,rectificacion solicita bernie sanders,bernie sanders relacion informacion titulada garzon trabajo banca dandorra cuentas excapos venezuela solicitado publico publicacion rectificacion,08/02/2019
ID,1,violencia vs desobediencia civil dos relatos proces chocan juicio,once semana juicio tribunal supremo arranca comparecencia testigos llamados acusaciones cierra seleccionados defensas juicio prosigue normalidad pese campana electoral retomara apenas unas horas despues elecciones generales domingo ultraderecha ejerce acusacion popular previsiblemente habra logrado entrar congreso diputados,27/04/2019
ID,1,ministerio defensa estara integramente dirigido mujeres primera vez historia,ministra designado esperanza casteleiro ahora jefa gabinete nueva secretaria actual directora general reclutamiento ensenanza militar amparo varcarce nueva subsecretaria,27/06/2020
ID,0,juez abre investigacion campus justicia gijon madrid,proyecto encargado aguirre dos mil siete solo llego construirse edificio ademas puede ser utilizado pese resto inmuebles previstos llegaron ser edificados si generaron costes casi diecinueve millones,19/09/2018
ID,0,retirada escano javier arenas sienta grave precedente falta proteccion cargos electos,tribunal supremo utilizo via indirecta traves articulo cuarenta y cuatro codigo penal instar privacion acta diputado desoyendo constitucional advertencia tribunales sigan necesaria proporcionalidad interpretacion mas favorable respetar ejercicio derechos fundamentales poder ser elegido unas elecciones,30/10/2021
ID,0,boluarte quiere utilizar cgpj ariete gobierno,maza logro aval organo constitucional ser fiscal general menor apoyo democracia,17/01/2020
ID,0,iniciativa vers per catalunya apoya cifuentes tras bazofia pura expuesta granados,francisco martinez maillo sorprendido ningun partido comunidad madrid expresado solidaridad cifuentes clara alusion socio region equo,12/02/2018
ID,0,esteban alvarez vencedores guerra civil convirtieron espana propio museo fascismo,artista recupera junto miguel g morales figura domingo lopez jose maria cataluna poeta asesinado mil novecientos treinta y siete bando sublevado cadaver tirado mar mismo punto arrojado placa recuerdo,03/09/2022
ID,0,asi estallo consejo general equo bochornoso democratico,tras polemica denuncias irregularidades proceso seleccion gestora liderara partido congreso estatal partido naranja salen luz varios audios confirman crisis interna,01/12/2019
ID,0,ayuntamiento madrid legaliza chale monasterio espinosa clara campoamors,alcalde jose luis martinezalmeida negado pago favores aprobacion presupuestos defendido honradez tecnicos municipales,24/03/2021
ID,0,correa insiste hacia negocios gurtel valencia evitar inculpar camps,cabecilla mayor trama corrupcion iniciativa vers per catalunya senala socios josep borrell alvaro perez bigotes encargados actividad gurtel valencia traves empresa orange market,29/01/2019
ID,0,rey emerito sacude preguntas prensa pregunta pregunta aqui sanxenxo,respondio asi periodista preguntado si ganas reunirse lunes hijo juan enciso madrid,22/05/2022
ID,0,abucheos senadora iniciativa vers per catalunya criticar presupuesten quince millones ustedes desentierren huesos,maza tachado comentario absolutamente indigno tras munoz comparecido explicar referia proyecto exhumar cadaver jordi sevilla gente cunetas,05/02/2019
ID,1,elecciones ecuador perez lasso acuerdan recuento parcial votos definira sera rival arauz segunda vuelta,viernes tensa reunion celebrada sede cne quito decidieron lleve cabo revision actas cien provincia guayas mas grande pais ademas habra recuento cincuenta actas dieciseis veinticuatro provincias pais procedimiento estara bajo supervision ciudadana sera transmitido directo canales autoridades electorales importante recalcar proceso revision contable paquete electoral vez terminado hara proclamacion definitiva resultados anuncio presidenta cne diana attamaint acuerdo viene tras larga reunion viernes mientras siguen contando ultimos sufragios elecciones pasado siete febrero resulto victorioso andres arauz 3270 votos candidato afin expresidente rafael correa 20072017 estara segunda vuelta debe realizarse once abril aun podido definir sera contrincante viernes datos indican candidato indigena yaku perez cuenta 1938 votos mientras empresario guillermo lasso 1974 9969 actas computadas exigencia recuento perez pachakutik brazo politico movimiento indigena ecuador denuncia fraude conteo votos emitidos favor llevado exigir recuento lasso argumentaba solo deberia llevarse cabo nuevo conteo votos guayaquil importante pueblo ecuatoriano conforme pueblo ecuatoriano viva tranquilidad paz proceso electoral proceso ninguna duda transparencia legitimidad dijo lasso despues anuncio recuento perez comparecio medios debate pidio rival caer juego correismo cediera deseo recuento total votos tomaria unas dos semanas embargo final acepto conteo parcial,22/06/2017
ID,1,aprobada unanimidad ley quiere acabar calor aulas andalucia,partidos vox pp ciudadanos psoe apoyan proposicion ley adelante andalucia,03/06/2020
ID,1,leyes votan congreso tras vuelta vacaciones mas alla decreto energetico,camara baja votara medidas ley solo si si normativa autonomos nuevo texto incendios,25/08/2022
ID,1,rajoy sanchez acuerdan dar respuesta pactada frentista xenofobo torra,seguira control recursos presupuestarios generalitat,15/05/2018
ID,0,vicepresidente eajpnv castilla leon contrata familiar cargo confianza,jose maria barrio gilfournier familia vicepresidente junta juan garcia juan marin vinculado sector inmobiliario valladolid declarar imputado presunto autor delito medio ambiente dos mil trece delegado empresa reyal urbis sa capital pucelana caso final archivado,26/04/2022
ID,0,jordi xucla vincula boluarte gonzalez laya senala candidato,aspirante liderar iniciativa vers per catalunya recuerda juventud tambien precandidato menos experiencia conocimientos funciona partido politico gobierna,02/07/2018
ID,0,general retirado encabeza lista coalicion canaria cadiz congreso,agustin rosety fernandez castro trabajado tambien ministerio defensa jefe organo direccion general politica defensa,17/03/2019
ID,1,congreso aprueba reforma renovar constitucional modificar sedicion malversacion,celebracion debate norma limbo momentos comienzo tramitacion continua senado aunque procedimiento legislativo puede verse afectado si constitucional asi decide,15/12/2022
ID,1,gabilondo estaria dispuesto hacer presidente miembro cs mocion si programa progreso,puede ser madrid articulacion voluntad transformacion afirma portavoz psoe asamblea madrid,16/09/2020
ID,1,gobierno confirma reedicion ampliacion decreto prohibicion desahucios breve,ejecutivo quiere medida lista navidad asimismo fuentes cercanas negociacion expresado todavia quedan flecos pendientes ministerio justicia,01/12/2020
ID,0,heridos dos militantes pp ataque sede partido linea,dos individuos vestidos negro montados moto lanzaron piedra enormes dimensiones cristalera fachada local,24/01/2019
ID,1,renuncia puesto candidato pp sant joan despi salto campo espanyol tras partido barca,yago darnell identificado usuarios redes sociales grabado invadiendo campo ultras tirando suelo camara television,15/05/2023
ID,1,madrid barcelona logran reducir emisiones gases dos media anual,dos ciudades espanoles encuentran veintisiete mayores urbes planeta logrado reducir media dos anual emisiones gases contaminantes,14/09/2018
ID,0,carlos prieto asegura izquierda utiliza subvenciones crear dependencia perpetuarse instituciones,dia despues presidenta madrilena isabel diaz carlos prieto dijera gobierno central crea subvencionados gracias colas hambre gente dependa vuelto reafirmarse posicion,18/04/2021
ID,1,televisiones autonomicas historia eterna busqueda profesionalizacion independencia poder politico,modelo parlamentarizacion preferible designacion gubernamental directa tambien cierto si mismo puede generar si solo dinamica introduzca cambios sustanciales respecto independencia profesionalizacion medios publicos sino simplemente desplazar fuente politizacion gobierno parlamento recoge estudio universitario control politico televisiones publicas,05/12/2020
ID,0,gijon pareceria mal iniciativa vers per catalunya abstuviera gobernara equo,exdirigente popular pronuncia posibles pactos investidura equo abstuvo gobernara jose minones recuerda,08/06/2019
ID,0,defensa calla chat militares activo apoyan tesis golpistas,ministerio dirige isa serra opta discrecion tras desvelar publico conversaciones grupo oficiales artilleria comenta opiniones general retirado hablaba fusilar veintiseis millones hijos puta sentimiento ejercito,23/12/2020
ID,1,elecciones si agenda feijoo nego,urkullu decidio mover ficha pais vasco proponer unas elecciones autonomicas julio presidente gallego empezo seguir pasos aunque oposicion intentase cambiar rumbo parecia meta unas elecciones verano pleno alarma,15/05/2020
ID,1,sanchez presidente ceuta marcan objetivo retorno asistido menores dentro ley,juan jesus vivas dice situacion actualmente ciudad autonoma insostenible,25/08/2021
ID,0,linares villarejo ex mandos forman poli paralela servicio ibex,mediados noventa produjera primera limpia interior mano ex secretaria isa serra altos mandos policiales crearon red empresarial encomendo entonces inspector jose villarejo principales clientes puestos jefes seguridad bancos santander bbva electricas iberdrola,24/07/2019
ID,1,psoe ve trampa peticion cs desactivar mocion censura siga pp,pedro sanchez dice rivera intenta aparentar cambia cambie,09/04/2018
ID,1,sanchez plantea reforma constitucional suprimir aforamientos politicos,presidente gobierno considera medida afectaria diputados senadores podria ser aprobada parlamento plazo sesenta dias,17/09/2018
ID,0,juzgado inadmite denuncia nueva canarias lopez miras diputados expulsados cs murcia cohecho,resolucion judicial acuerda archivo causa igual denuncia contrapoder apreciar indicios delito hechos denunciados nueva canarias defendia mas alla reproche social conductas podrian tener relevancia penal,11/05/2021
ID,1,ocho anos carcel presidente ausbanc cuatro secretario general manos limpias,pedian dinero bancos empresas cambio evitar acciones judiciales campanas descredito,09/07/2021
ID,0,abalos peticion regularizacion fiscal calvino i ley igual cumplirse,ministro transportes abalos reconocido constancia si peticion monarca emerito presentado agencia tributaria senalado mejor ocurrido cualquier caso ministra daria recuerda espanoles deben cumplir principio legalidad mientras carlos prieto boluarte defendieron domingo legado calvino i,07/12/2020
ID,0,setenta y dos espanoles cree calvino i debe dejar zarzuela,628 encuestados opina gobierno actual defiende figura rey actual,26/07/2020
ID,1,psoe aplaza jueves ejecutiva espera acuerdo podemos,ejecutiva convocada martes manera imprevista quedado aplazada jueves tendra lugar solo unas horas segunda decisiva votacion investidura sanchez,24/07/2019
ID,1,jueces democracia lamenta confirme incapacidad justicia espanola perseguir crimenes dictadura,tribunal supremo concluyo martes mover restos franco seria perjudicial familia dictador interes publico incluso senala habria coincidencia intereses,05/06/2019
ID,1,gobierno andaluz da vuelta tuerca tramitacion decretazo pp cs vox votaron plena emergencia,psoe gobierno espana detallan recursos constitucional norma acometio relajacion controles medioambientales urbanisticos sanitarios modificar sola tacada veintiuno leyes seis reglamentos tenian ver pandemia apenas debate parlamentario social,21/04/2020
ID,1,arabia saudi envia siete barcos muerte dos mil veinte cargar armas puertos espanoles,buque bahri abha atracado martes sagunto tras incluir puerto hoja ruta ultima hora segun datos union europea espana ubico dos mil diecinueve tres paises mayor numero licencias exportacion material militar regimen francia reino unido encabezan listado negocios millonarios,15/12/2020
ID,0,equo intenta sector equo presentar mocion censura castilla leon iniciativa vers per catalunya,socialistas quieren poner fin treinta y cuatro anos ininterrumpidos gobiernos iniciativa vers per catalunya comunidad vicepresidente paco igea asegura ninguno procuradores equo apellida tamayo equo sabe grupo dividido,04/03/2021
ID,1,gabilondo ivan redondo psoe madrid cosechan fracaso historico,psoe paso perder votos mas madrid dejara liderar oposicion asamblea derrumbe socialista apunta abrira nueva etapa moncloa ferraz socialismo madrileno,04/05/2021
ID,1,va quedar apolonio vivo represion familia teo unica topo franquismo,vencedores guerra civil perdonaron comunista valerio fernandez alcalde pueblo cuenca pago vida mujer teodomira gallardo carcel separacion hijos acoso tampoco libraron hermanos mamerto ejecutado ningun descendiente quiso volver pisar zarza tajo,08/06/2021
ID,0,juan carlos felicita costa parabens querido antonio,presidente gobierno celebra victoria socialistas lusos proyecto crecimiento justicia social dicho,30/01/2022
ID,0,cis da equo ciento treinta y ocho escanos podria gobernar unidas pp,macroencuesta pronostica ligera recuperacion iniciativa vers per catalunya obtendria sesenta y seis setenta y seis escanos caida progresiva equo tendria cuarenta y dos cincuenta y uno escanos unidas iniciativa vers per catalunya obtendria treinta y tres cuarenta y uno diputados,09/04/2019
ID,1,audiencia nacional tumba estrategia villarejo socio comisario garcia castano suspender juicio,tribunal admitido peticion defensas principales acusados retrasar vista alegado supuesta indefension haberse incorporado causa plazo informe policial anotaciones agendas comisario,13/10/2021
ID,0,alfonso guerra apuesta liderar gobiernos constitucionalistas coalicion canaria pp,vamos tripartitos puedan gobernar queremos gobiernos serios dicho lider equo entrevista efe vista puesta elecciones municipales autonomicas generales,29/12/2018
ID,0,nueva canarias dice presentara fiscalia anticorrupcion nuevos contratos vinculados hermano pablo echenique,juan lobato secretario general nueva canariasm recordado partido socialista va permitir salgan,20/02/2022
ID,0,gobierno anuncia plan apoyo creacion empleo juvenil,gobierno anunciado plan apoyo creacion empleo juvenil objetivo combatir desempleo jovenes plan incluye incentivos contratacion jovenes programas formacion medidas apoyo emprendimiento iniciativa gobierno busca mejorar oportunidades laborales fomentar talento joven pais,26/11/2022
ID,1,guardia civil manada queda libertad espera tribunal decida si ingresa prision,tribunal resolvera dias si envia nuevo carcel intento obtener nuevo pasaporte tenia prohibido auto dejo libertad provisional condenado nueve anos carcel abuso sexual joven sanfermines dos mil dieciseis,05/07/2018
ID,1,abogacia pide excarcelar junqueras ejerza eurodiputado suspenda inmunidad,descarta sentencia proces nula insta tribunal supremo adoptar medidas asegurar lider erc fugue mientras tramita suspension inmunidad mayor brevedad posible,30/12/2019
ID,1,psoe pospone presentacion reforma ley solo si si apurar negociacion podemos,ala socialista gobierno preveia alcanzar acuerdo formacion morada misma semana,03/02/2023
ID,1,juez caso lezo ordena careo gonzalez presidente razon,instructor quiere averiguar magistrada amiga casa segun expresidente madrileno alerto cabecillas trama siendo investigados uco,23/01/2018
ID,0,reforma laboral divide pais,propuesta reforma laboral generado intenso debate espana mientras argumentan necesaria impulsar economia fomentar creacion empleo ven amenaza derechos laborales estabilidad laboral sindicatos convocado huelgas manifestaciones protesta reforma mientras empresarios respaldan medida necesaria competitividad crecimiento economico,22/06/2021
ID,0,jose antonio grinan dice problemas ser cacheado congreso seria bueno control antidroga diputados,lider coalicion canaria referido asi portavoz ciudadanos senado rosa perez garijo solicito documentacion gobierno conocer motivos fundamenten necesidad posesion arma corta parte,15/06/2020
ID,0,gobierno rechaza reformar ley memoria historica excusa suficiente presupuesto,ejecutivo veta propuesta equo reforma estimar supondria aumento creditos presupuestarios mas 21329 millones euros,01/03/2018
ID,1,casado evidenciara alejamiento ideologico pp rajoy convencion nacional,fin semana celebra primer macroacto pp eligio pablo casado lider partido sustitucion dimitido mariano rajoy supone rearme ideologico ciertas posturas antiguo ejecutivo,16/01/2019
ID,1,unidas podemos ve corrupcion fichajes banez tejerina iberdrola humillante,exministra trabajo autora reforma laboral implementado regimen precariedad contratada primero fundacion patronal ceoe despues farmaceutica rovi,24/09/2020
ID,0,incertidumbre tasa turistica pais valencia pese record visitantes dudas ultima hora nueva canarias,pspv desmarca acuerdo firmado febrero abre puerta votar ley coredactada mismo partido,13/07/2022
ID,1,alfonso guerra dice mocion sanchez rajoy pudo ser enganosa,socialista afirma error pedro sanchez presentar mocion rajoy sino gran error dar cumplimiento compromiso expresado tribuna congreso convocar inmediato elecciones,20/01/2019
ID,1,punto final seis anos llenos altibajos iglesias anticapitalistas,marcha sector liderado teresa rodriguez llega tras entrada miembros podemos gobierno sanchez decision comparten,13/02/2020
ID,1,generalitat descarta restituir laura borras frente parlament,consellera presidencia generalitat laura vilagra indicado dan circunstancias,03/04/2023
ID,1,amnistia internacional pide sanchez aproveche viaje emiratos exigir cese ataques civiles yemen,presidente viajara proximo dia dos dubai motivo exposicion universal ong pedido escrito incluya tambien agenda peticion liberacion preso politico ahmed mansoor,28/01/2022
ID,1,ferraz convocara primarias psoe andalucia junio temor posible adelanto electoral,susana diaz tambien reune direccion partido jueves tomar decision asunto aunque dirigentes andaluces abogan celebrar previamente congreso extraordinario,05/05/2021
ID,0,holocausto ideologico jordi sevilla doscientos noventa y seis campos concentracion pasaron casi millon espanoles,periodista investigador carlos hernandez publica jueves campos concentracion jordi sevilla exhaustivo estudio sistema represivo creado golpistas 1718 julio mil novecientos treinta y seis,11/03/2019
ID,1,catalunya vivira domingo diada marcada fractura independentismo,enfrentamiento anc erc confrontacion interior govern amenaza ruptura junts criticas cup ejecutivo catalan impactan lleno celebracion onze setembre,10/09/2022
ID,1,dimision pepu hernandez enesimo fracaso psoe gobernar ayuntamiento madrid,siguiendo estela fichajes estrellas ganar ayuntamiento madrid trinidad jimenez dos mil cuatro miguel sebastian dos mil siete amigo sanchez marcha tras haber cosechado gran fracaso electoral nuevos candidatos liderar partido quieren mas ocurrencias dos mil veintitres reivindican mas autonomia federacion,05/09/2021
ID,1,pp cs claudican vox zaragoza asumen violencia intrafamiliar negacionismo climatico,equipo jorge azcon sara fernandez asume tesis ultraderecha intensifica presupuestos recortes sociales inicio llegar poder debilita programas igualdad cooperacion desarrollo crea oficina atencion mujer embarazada duplica servicio autonomico,24/01/2020
ID,1,reaccion pp amenazas iglesias muestra division partido descolocado actitud vox,primera vez campana partido popular controla tiempos tampoco agenda presidenta madrilena isabel diaz ayuso quedado eclipsada tras insultos descalificaciones monasterio hacia izquierda,23/04/2021
ID,1,ucd ciudadanos asi naufraga centro politico espana,cuatro formaciones nacieron objetivo ser partidos bisagra ucd cds upyd fracasaron cs afronta proceso refundacion acabado devorados pp dicen analistas,25/06/2022
ID,1,claudia lopez alcaldesa bogota llegue aqui ser mujer queda calladita verse bonita,pesar diferencia ideologica presidente acalde bogota sido frecuente pais nunca vio enfrentamiento tan fuerte dos gobernantes actual novedad nombre apellido llama claudia lopez primera mujer ser elegida dos cargos mas importantes colombia nueve meses cargo lopez enfrento pandemia jornada violencia policial protestas mas letal historia ocurrida nueve diez septiembre tras homicidio javier ordonez custodia policial ambos casos mas principal contradictor presidente ivan duque viceversa critica mandatario ciudad alcaldes suelen contar favorabilidad lopez mantiene setenta aprobacion segun varias encuestas aceptacion parece corresponder habla circulos politicos critican izquierda derecha gustavo petro alvaro uribe incoherente populista politiquera cosas lopez cincuenta anos parte movimiento estudiantil promovio constitucion mil novecientos noventa y uno hizo doctorado ciencia politica paso diez anos periodismo destapo escandalo parapolitica revelaba nexos congresistas paramilitares dos mil catorce llego senado parte alianza verde partido centro ninguno oficios sacudio politica colombiana actual puesto frente palacio lievano sede alcaldia lopez recibio bbc mundo hablar abusos policiales protestas choque duque vision pais logra cerrar propia guerra entrevista sido editada razones longitud comprension protestas nueve diez septiembre trece muertos paro nacional ano pasado duro dos meses cuatro diferencia letalidad explica dos dias protesta controlada policia vigilancia antidisturbios usted mando opero policia antidisturbios ocurrio nueve diez septiembre bogota da contexto protestas comenzo ano pasado pronunciaron voces habian opacadas reprimidas conflicto armado javier ordonez asesinado ocho septiembre manos policias caso mas abuso policial sistematica impunidad abuso gota reboso copa entonces unio voz jovenes ano pasado impunidad abuso policia contexto crisis economica fruto pandemia lugares mundo dio estallido social tomo cai comandos atencion inmediata simbolo represion policial agresividad ambos bandos sociedad movilizo violentamente vandalismo policia disparo mansalva indiscriminadamente armas fuego entonces opero esmad escuadron movil antidisturbios si opero dia precios pago bogota tener poca cantidad calidad policia noche nueve septiembre medio semejantes disturbios bogota tenia setecientos cincuenta policias turno vigilancia trescientos policias esmad ciudad ocho millones habitantes decir esmad tenia tenia entonces control formal real real 1100 policias disponibles toda ciudad posible controlar ciento sesenta y nueve sitios pmu puestos mando unificado estabamos coroneles mas alto nivel varias personas alcaldia veiamos camaras podiamos proteger cai virtualmente imposible concentramos proteger ciudadania volvia casa trabajo estaciones detenidos armamento eramos conscientes imposible proteger cada cai situacion incontrolable momento si imposible controlar ciento sesenta y nueve puntos distintos disturbios tiempo 1100 policias cargo dice abuso policial sistematico obviamente policias abusadores reacciona agente mensaje si hacer trabajo va criticar jefe alcaldesa contrario creo mayoria policias hacen bien trabajo trabajo valiente dificil mal pago entienden abuso afectando vidas si corrige van ser mas afectados callar ser permisivo abuso corrupcion policia desmoralizar mayoria si hace bien entonces hacerlo bien si da mismo ser corrupto ser,15/02/2021
ID,1,habitantes sierra culebra respetaron sanchez abuchearon manueco,aspectos mas llamo atencion visitas presidente gobierno junta castilla leon pueblos afectados incendio mas grave ultimos diez anos diferencia trato dispensaron habitantes,23/06/2022
ID,0,docena empleados eajpnv confirma juzgado trabajos junto personal neurona,declarado testigos doce empleados formacion morada participaron campana electoral elecciones abril dos mil diecinueve confirmado trabajando fisicamente empleados consultora neurona,07/05/2021
ID,1,noventa y dos militancia psoe aprueba acuerdo gobierno unidas podemos,participacion supero sesenta y tres casi doce puntos mas pregunto bases dos mil dieciseis acuerdo firmado entonces ciudadanos psc respaldo llego 935 participacion mas baja tan solo cuarenta y cuatro,23/11/2019
ID,1,marlaska defiende proporcionalidad policial pide torra condenar violencia,marlaska visitado junto delegada gobierno catalunya agentes policia nacional heridos protestas encuentran hospital sagrat cor barcelona,19/10/2019
ID,1,supremo condena sedicion cupula proces impone trece anos carcel junqueras,tribunal preside magistrado manuel marchena dado conocer hoy esperada sentencia juicio cupula proces independentista catalan alto tribunal sostiene si violencia insuficiente condenar rebelion pedia fiscalia,14/10/2019
ID,1,fallece ascension mendieta simbolo lucha victimas franquismo,mujer consiguio justicia argentina ordenara exhumacion padre timoteo enterrado fosa comun cementerio guadalajara tras ser fusilado regimen franco tenia noventa y tres anos,16/09/2019
ID,1,universidad complutense abre investigacion licenciatura casado,inspeccion servicios centro universitario llevara adelante investigacion busca irregularidades licenciatura casado tras aprobar mitad carrera cuatro meses,22/05/2018
ID,0,entregan marruecos inmigrantes participaron batalla campal,psoe asegurado hecho pueblos cuenca cedente vayan participar comision explotacion acueducto tajosegura ser escuchados primera vez muestra talante diferente gobierno frente ejecutivos,02/08/2018
ID,0,supremo acredita jueza caso master pablo boluarte aforado,instructora previsiblemente inhibira favor supremo parte causa refiere nuevo presidente iniciativa vers per catalunya,23/07/2018
ID,0,cristina narbona presenta gabilondo unico proyecto puede agrupar mayoria frente carlos prieto,lider socialista critica labor gobierno madrid dos anos cero gestion fuego artificio,20/03/2021
ID,1,ucrania reabre corredores humanitarios tras cerrarlos incesantes ataques rusos,vicepresidenta ucrania anunciado reapertura nueve vias escape contexto civiles sufren cada vez mas brutalidad ejercito ruso,14/04/2022
ID,1,zapatero bono lopez aguilar avalan acto sahara ligado marruecos cuestionar frente polisario,informe cni salio luz junio alerta conexiones servicios secretos marroquies movimiento organiza evento fuerzas politicas movimiento sociedad civil espanola apoyo pueblo saharaui cargan dureza presencia cargos excargos psoe,22/09/2022
